11993,205981,10
11993,213861,10
11993,213862,10
11993,213863,10
11993,214249,9
11993,214250,8
11993,216813,2
11993,218778,10
11993,220740,8
11993,220747,9
11993,220748,7
11993,220756,8
11993,220768,9
11993,220820,7
11993,220962,8
11993,222275,10
11993,223986,10
11993,224443,7
11993,226070,8
11993,226572,5
11993,230996,10
11993,232245,10
11993,233082,9
11993,233578,8
11999,132109,6
12014,113085,8
12016,44158,8
12018,267207,5
12021,63008,9
12023,248050,7
12024,87824,7
12026,19419,7
12035,19032,5
12035,88763,7
12035,127917,5
12035,138349,6
12035,191237,7
12036,70371,8
12036,258415,6
12036,259346,5
12036,259771,7
12046,265152,4
12059,265606,8
12059,268680,5
12080,40227,5
12080,71257,8
12080,217184,9
12081,252572,8
12081,253412,3
12081,259785,8
12081,260137,9
12081,260651,3
12081,265478,7
12091,44403,8
12095,153903,7
12097,61238,8
12097,93155,8
12100,7035,8
12100,7349,8
12100,13701,7
12100,21856,7
12100,22226,7
12100,22244,8
12100,23364,8
12100,24894,8
12100,31255,8
12100,35015,6
12100,37704,8
12100,61219,7
12100,61260,7
12100,68705,8
12100,68848,6
12100,73232,7
12100,73564,7
12100,73834,7
12100,78193,8
12100,79500,9
12100,87886,7
12100,96628,7
12100,98261,7
12100,103247,7
12100,104105,8
12100,110257,8
12100,115912,7
12100,116264,8
12100,117558,7
12100,117774,8
12100,119704,7
12100,119705,7
12100,123062,9
12100,130129,7
12100,130778,8
12100,134194,6
12100,135950,7
12100,138222,7
12100,138622,7
12100,141264,7
12100,141496,6
12100,143895,8
12100,145202,7
12100,145294,7
12100,145416,7
12100,145504,8
12100,145556,7
12100,145645,8
12100,145761,7
12100,147945,8
12100,152800,6
12100,161363,8
12100,170564,9
12100,171297,6
12100,173573,8
12100,173575,7
12100,174461,8
12100,174958,7
12100,174959,7
12100,177108,7
12100,182714,6
12100,183286,8
12100,183974,8
12100,204828,8
12100,207998,6
12100,212574,6
12100,221687,9
12100,227640,7
12100,228739,7
12100,237367,8
12100,238608,8
12100,242365,8
12100,270001,7
12110,94415,8
12110,158831,6
12110,234046,6
12111,45113,8
12112,4147,8
12112,8336,7
12112,35967,8
12112,62745,9
12112,68732,7
12112,84175,7
12112,117872,8
12112,143382,9
12113,252672,6
12120,256947,8
12122,8441,9
12122,18402,9
12122,40069,8
12122,133791,7
12122,153701,7
12122,153708,7
12122,155884,3
12122,155920,8
12122,237110,7
12122,237115,7
12123,4442,3
12123,5583,7
12123,37749,8
12123,45873,5
12123,130498,7
12123,143856,7
12123,150856,5
12123,157818,5
12123,158029,7
12130,25752,10
12137,62064,6
12137,93294,8
12137,132101,4
12137,195161,7
12137,196370,7
12137,218285,8
12138,61343,9
12143,65337,10
12143,65386,3
12143,66970,10
12143,86714,8
12143,108707,10
12143,122286,10
12143,133371,5
12143,187061,10
12143,187403,8
12143,192091,10
12143,192550,10
12143,218844,8
12144,266597,9
12153,149275,9
12154,6626,6
12154,31668,7
12154,38148,7
12154,38965,8
12154,61710,8
12154,62164,7
12154,68951,6
12154,70015,7
12154,70102,7
12154,74150,7
12154,133331,7
12154,143653,7
12154,148184,8
12154,156819,6
12154,170496,7
12154,173307,6
12154,175090,8
12154,232363,6
12158,31267,9
12158,201132,9
12168,255180,7
12172,267187,7
12173,267596,7
12189,264131,4
12189,264208,5
12189,265488,7
12189,265517,7
12189,266541,6
12189,266557,8
12189,267119,9
12189,267806,8
12189,268924,3
12189,268944,8
12191,268053,8
12194,14554,10
12194,15429,10
12194,22424,10
12194,43393,10
12194,44378,10
12194,98216,7
12194,143200,8
12194,143586,10
12194,144177,10
12194,144179,9
12194,144582,8
12194,150594,7
12194,165357,10
12194,177979,9
12194,198049,7
12194,205082,9
12194,211959,6
12194,222557,10
12200,146546,8
12202,11383,6
12202,12072,8
12202,62559,8
12202,93023,10
12202,222604,7
12203,46225,10
12209,19734,1
12209,22673,8
12209,32509,7
12209,33921,3
12209,60673,8
12209,70582,10
12209,119916,10
12209,152104,9
12214,252808,10
12216,62303,6
12220,143653,6
12220,148385,5
12220,148769,5
12220,170496,2
12225,115983,8
12231,136028,8
12233,93799,7
12233,99630,9
12233,108971,8
12238,134070,10
12240,193385,7
12244,165200,7
12246,257961,8
12246,258448,2
12246,259242,10
12246,259732,8
12246,259795,8
12246,261618,7
12246,261658,3
12253,64834,10
12253,66351,10
12253,116988,6
12258,99764,10
12264,9308,8
12264,216813,7
12270,39543,10
12272,3116,10
12272,13149,10
12272,15040,10
12272,20598,10
12272,20611,10
12272,20622,10
12272,20653,10
12272,41777,10
12272,43444,10
12272,84799,10
12272,93624,10
12272,107149,10
12272,133620,10
12272,157188,10
12272,171510,10
12272,178904,10
12272,193092,10
12272,194539,10
12272,216813,10
12272,218044,10
12272,263187,10
12273,258497,7
12278,148159,5
12278,211037,6
12278,244467,8
12281,196411,8
12282,4597,5
12282,25925,10
12282,66983,10
12282,129344,9
12282,131020,7
12282,145344,5
12282,165142,6
12282,181864,7
12283,121689,8
12285,4150,7
12285,62399,9
12289,94152,8
12289,149052,8
12293,45944,8
12294,118539,10
12297,145773,7
12305,88753,7
12307,34024,8
12315,116681,9
12315,137547,9
12315,180642,8
12316,45431,9
12316,53982,7
12316,62072,8
12316,129709,9
12316,132787,10
12319,45944,8
12325,235306,7
12326,267981,6
12326,268908,6
12328,38964,6
12328,94376,5
12328,141553,8
12330,45340,7
12330,87373,7
12331,7613,10
12331,15212,5
12331,71257,9
12331,77265,6
12331,118660,6
12331,195116,9
12333,15123,9
12333,87737,7
12340,62328,8
12341,18602,7
12341,141926,9
12343,93012,5
12343,153942,5
12348,64760,5
12348,64994,6
12348,113204,8
12348,118120,8
12348,133618,1
12348,147206,9
12361,81473,6
12362,28267,7
12362,60453,2
12362,82854,8
12362,94058,7
12362,177367,5
12362,195895,9
12362,227381,10
12365,269700,10
12366,121660,7
12371,144983,5
12383,101642,8
12384,35967,8
12387,269292,6
12387,269669,6
12388,18295,5
12388,74543,7
12388,144951,5
12388,189734,8
12388,203311,9
12390,190424,7
12392,7194,3
12392,81808,3
12392,143986,6
12392,190774,4
12393,135318,8
12411,78298,4
12417,32889,8
12423,7452,9
12423,43289,6
12423,81171,5
12423,132401,3
12428,45201,7
12431,127086,7
12433,100959,7
12433,231091,8
12453,11494,9
12457,10298,8
12457,21361,7
12457,159409,8
12457,182398,8
12471,37898,9
12472,198915,10
12472,204335,9
12474,87112,4
12476,257658,6
12484,20743,8
12486,241971,8
12489,82790,6
12489,87701,6
12489,93882,5
12489,148932,7
12490,140720,6
12490,237712,4
12491,31535,8
12492,96339,9
12493,230884,5
12495,89398,8
12495,89430,9
12500,28121,10
12502,206865,9
12503,87886,7
12512,143856,8
12512,217250,8
12512,241282,7
12513,92125,8
12514,118352,8
12515,6243,6
12515,37366,6
12515,56502,5
12515,59070,4
12515,59071,4
12515,66434,6
12515,66794,6
12515,66968,6
12515,66991,3
12515,67229,5
12515,87693,6
12515,109179,5
12515,122315,6
12515,122397,6
12515,122469,6
12515,159239,6
12515,175410,5
12515,187299,4
12515,187506,4
12515,219412,4
12515,219426,5
12518,87351,8
12518,119336,5
12518,211030,7
12524,98913,5
12529,178626,3
12537,64873,8
12537,66043,8
12537,66464,6
12537,83944,7
12537,84151,7
12537,84152,6
12537,84153,7
12537,87063,5
12537,88345,8
12537,88375,9
12537,89018,9
12537,94918,7
12537,109999,7
12537,125860,9
12537,126647,1
12537,127988,6
12537,128235,4
12537,128294,10
12537,128748,1
12537,128774,9
12537,143131,9
12537,146113,3
12537,146257,6
12537,150353,8
12537,189897,8
12537,211953,7
12538,1771,10
12538,2022,9
12538,5210,9
12538,5213,10
12538,5224,7
12538,7066,9
12538,7437,8
12538,11277,8
12538,11449,10
12538,11941,8
12538,12048,9
12538,19009,10
12538,21069,6
12538,28992,9
12538,29188,9
12538,31568,9
12538,32509,9
12538,32805,7
12538,37241,5
12538,37749,8
12538,43115,7
12538,43345,8
12538,44566,8
12538,44662,7
12538,44663,9
12538,45380,7
12538,45382,8
12538,45467,10
12538,59176,9
12538,60675,7
12538,63257,8
12538,63394,7
12538,64193,5
12538,65116,7
12538,65339,6
12538,65340,7
12538,69349,9
12538,71126,8
12538,75027,6
12538,75119,7
12538,75494,9
12538,75678,7
12538,77268,7
12538,78801,8
12538,81181,9
12538,84151,8
12538,85008,6
12538,87062,7
12538,87082,5
12538,88165,5
12538,88279,7
12538,88306,8
12538,88625,9
12538,89337,9
12538,89621,9
12538,89703,9
12538,89769,10
12538,90511,7
12538,94075,4
12538,94423,9
12538,99416,10
12538,100597,9
12538,102119,7
12538,102195,9
12538,102514,8
12538,103035,10
12538,109696,9
12538,111236,9
12538,112344,7
12538,115451,9
12538,117818,6
12538,119409,7
12538,121094,3
12538,121693,8
12538,122026,8
12538,122942,8
12538,124864,7
12538,124921,9
12538,125137,6
12538,126603,7
12538,126862,8
12538,129676,8
12538,132622,7
12538,133331,9
12538,133465,8
12538,135809,9
12538,139566,8
12538,141794,8
12538,141847,9
12538,145249,8
12538,145903,8
12538,148661,6
12538,149254,5
12538,150377,9
12538,151423,8
12538,151424,8
12538,169823,9
12538,169991,9
12538,172380,10
12538,173041,10
12538,174652,10
12538,176985,2
12538,178201,9
12538,180871,7
12538,181509,9
12538,181788,10
12538,182029,8
12538,182353,8
12538,183054,6
12538,184699,10
12538,189670,8
12538,189897,9
12538,189951,8
12538,189995,10
12538,190002,9
12538,190060,7
12538,190077,10
12538,190149,10
12538,190239,10
12538,190424,10
12538,190969,9
12538,190981,10
12538,197387,9
12538,197479,5
12538,202846,10
12538,202868,9
12538,202920,10
12538,202961,9
12538,203084,10
12538,204329,10
12538,209401,8
12538,211724,10
12538,211779,8
12538,214236,8
12538,214935,8
12538,220112,6
12538,222315,8
12538,222667,10
12538,225905,10
12538,230239,10
12538,230576,8
12538,243294,9
12538,263818,8
12548,14685,5
12548,270134,6
12549,46357,8
12554,5124,10
12554,22395,10
12554,153441,10
12559,240252,9
12563,21641,9
12565,45215,7
12567,67124,6
12567,92830,9
12567,102119,7
12568,213594,4
12569,16385,10
12569,33880,9
12569,62032,10
12569,93981,10
12569,94027,10
12569,94058,7
12569,100154,9
12569,101643,8
12569,113926,6
12569,121069,7
12569,125516,9
12569,139648,8
12569,139653,8
12569,175038,7
12569,238867,9
12570,230977,9
12572,235063,8
12573,17360,7
12576,299,7
12576,61923,10
12576,62167,8
12576,237679,9
12576,270933,8
12576,270955,8
12576,270976,7
12578,32509,10
12578,60320,6
12578,197796,8
12581,44174,7
12583,94027,7
12583,135974,8
12584,3755,8
12586,133331,7
12589,70776,10
12589,93019,9
12591,262591,4
12596,70797,10
12599,84457,9
12600,3377,10
12606,197644,6
12614,10997,8
12614,199380,7
12614,217703,7
12614,221244,8
12614,226291,7
12617,187747,4
12618,100115,9
12619,38655,5
12619,60459,6
12619,64266,5
12619,83037,7
12619,87790,8
12619,122338,8
12619,148336,5
12619,159274,8
12626,94174,3
12626,150685,7
12630,144859,10
12634,219759,8
12635,88206,9
12637,234941,8
12640,103139,9
12640,144777,2
12641,37542,6
12641,93852,7
12641,133622,7
12641,158525,7
12641,227882,7
12646,90357,8
12650,263917,8
12650,263926,7
12650,263985,6
12650,264220,7
12650,267240,9
12650,268735,8
12651,122472,5
12651,192496,5
12657,17371,9
12657,43558,9
12657,65198,7
12657,79959,8
12657,84625,8
12657,115190,9
12657,252576,5
12657,253956,6
12657,253983,5
12657,258774,6
12657,261056,4
12657,261060,6
12657,261061,6
12657,261063,4
12657,262980,4
12659,99735,6
12663,20204,7
12663,30850,7
12663,191100,7
12663,226534,4
12667,118549,6
12671,60932,9
12671,69766,10
12671,106565,5
12673,121959,9
12674,58530,9
12676,32889,10
12680,180671,9
12685,17885,9
12685,21635,5
12685,87581,10
12685,101999,7
12687,33880,7
12690,118660,10
12690,118683,10
12690,118685,10
12692,122586,9
12693,21417,6
12698,4017,8
12698,17748,8
12698,44274,8
12698,44463,7
12698,81014,9
12698,86672,9
12698,87914,7
12698,143200,5
12702,45944,10
12702,69642,10
12702,82529,6
12702,87293,10
12702,105265,4
12702,122057,7
12702,134031,7
12702,134444,7
12702,180372,7
12703,116227,10
12705,38767,8
12705,93278,10
12706,193607,7
12707,38234,8
12707,43968,10
12707,64994,10
12707,86467,10
12707,87395,8
12707,158926,9
12710,62462,9
12710,71127,8
12710,176490,10
12717,230988,10
12723,215580,6
12725,70218,6
12725,108792,6
12730,173422,4
12733,203336,10
12734,60295,7
12734,64792,6
12734,70403,8
12734,71833,7
12734,82056,8
12734,87405,4
12740,217157,6
12742,93163,4
12747,213483,7
12753,197652,10
12754,38469,7
12754,93753,5
12754,128966,6
12754,148552,8
12754,169633,8
12755,37842,7
12755,45489,5
12755,121738,5
12756,7933,9
12756,32866,8
12756,33232,7
12756,37757,5
12756,61639,7
12756,82964,7
12756,85704,6
12756,136023,8
12774,89099,8
12775,3252,7
12775,38655,8
12775,87315,9
12776,21197,8
12780,16554,6
12780,17656,5
12780,86901,5
12780,161321,6
12784,3885,9
12784,38973,6
12784,39265,7
12784,71100,9
12784,82251,10
12784,93220,5
12784,122589,7
12784,122646,8
12784,122647,8
12784,143997,10
12784,157539,7
12785,87284,6
12786,17104,7
12789,145805,8
12798,86018,10
12803,81356,9
12804,137805,7
12807,121265,8
12811,7168,8
12811,62052,7
12811,101627,4
12811,104382,8
12811,121647,5
12811,147314,6
12815,79138,5
12815,177315,5
12815,230736,3
12817,43613,7
12817,118580,10
12817,141622,5
12818,149015,8
12820,222597,8
12824,7382,4
12824,9382,5
12824,11421,10
12824,11422,10
12824,11423,10
12824,11424,10
12824,11425,10
12824,11426,10
12824,11427,10
12824,33803,8
12824,44205,7
12824,61382,7
12824,61807,7
12824,66196,8
12824,71169,5
12824,75120,9
12824,83953,8
12824,84175,10
12824,86467,8
12824,86686,5
12824,87318,8
12824,95520,7
12824,98470,10
12824,111131,7
12824,120894,6
12824,121126,8
12824,131816,8
12824,133189,5
12824,133472,10
12824,133715,8
12824,139595,8
12824,143831,6
12824,144179,8
12824,148547,9
12824,152449,5
12824,188356,10
12824,197037,10
12824,198366,8
12824,200680,5
12824,200693,5
12824,200740,5
12824,200748,5
12824,201244,7
12824,201997,6
12824,215879,7
12824,222705,9
12824,223858,6
12824,224252,5
12824,225553,10
12824,228134,9
12824,228636,7
12824,228792,10
12824,228805,8
12824,228807,9
12824,228811,10
12824,228816,10
12824,228831,10
12824,228840,10
12824,228849,10
12824,228880,7
12824,228898,8
12824,228900,10
12824,229163,10
12824,235905,9
12824,236326,10
12824,236339,10
12824,236340,10
12824,236353,10
12824,236470,10
12824,236471,10
12824,236473,10
12824,236474,10
12824,236484,10
12824,236485,10
12824,236501,7
12824,236509,10
12824,236518,10
12824,236539,8
12824,236541,9
12824,236545,9
12824,236546,9
12824,236551,10
12824,236552,10
12824,236568,9
12824,236582,10
12824,236586,7
12824,236591,9
12824,236592,9
12824,236599,8
12824,236600,8
12824,236604,10
12824,236606,10
12824,236607,10
12824,236624,10
12824,244659,10
12824,244660,10
12824,244661,10
12824,244662,10
12824,244663,10
12824,246324,10
12824,246325,10
12824,246326,10
12824,246327,10
12824,246329,10
12824,246334,10
12824,246335,10
12824,246336,10
12824,246337,10
12824,246363,10
12828,13752,8
12828,26248,8
12828,79391,10
12828,121249,8
12828,124702,8
12829,144491,7
12835,20677,7
12835,24271,6
12835,37089,8
12835,123162,6
12835,148238,8
12835,239697,7
12835,252561,7
12835,252585,7
12835,252788,7
12835,252801,7
12835,252822,9
12835,252989,7
12835,253012,7
12835,253054,7
12835,253060,7
12835,253064,7
12835,253075,9
12835,253079,6
12835,253122,6
12835,253127,7
12835,253154,6
12835,253203,6
12835,253418,6
12835,253521,7
12835,254186,9
12835,254302,7
12835,254348,6
12835,254479,6
12835,254495,5
12835,254530,8
12835,254564,7
12835,254879,4
12835,254958,8
12835,255078,8
12835,255282,8
12835,255373,8
12835,255653,8
12835,255902,7
12835,256102,7
12835,256199,8
12835,256203,9
12835,256289,9
12835,256483,9
12835,256690,9
12835,256772,7
12835,256776,7
12835,256901,8
12835,256910,7
12835,257523,7
12835,258289,8
12835,258830,7
12835,259006,7
12835,259007,7
12835,259008,9
12835,259009,7
12835,259088,7
12835,259146,9
12835,259158,7
12835,259177,5
12835,259216,7
12835,259241,7
12835,259249,6
12835,259378,6
12835,259427,8
12835,260091,3
12835,260238,7
12835,260281,6
12835,260372,7
12835,260733,8
12835,260928,8
12835,261334,6
12835,261550,9
12835,261692,5
12835,261781,7
12835,261801,7
12835,261811,8
12835,261971,5
12835,262017,6
12835,262954,7
12835,263034,5
12835,263353,7
12835,263365,7
12835,263400,6
12839,84195,10
12839,114193,7
12841,265207,6
12841,266578,8
12854,266948,6
12863,21287,5
12863,22274,8
12863,23352,7
12863,23858,5
12863,39841,8
12863,41491,5
12863,44771,8
12863,44773,7
12863,45247,7
12863,67674,10
12863,67704,8
12863,84632,10
12863,103746,9
12863,144908,10
12863,154263,7
12863,160652,4
12863,164187,8
12863,237240,5
12863,237918,5
12863,238738,9
12866,30150,10
12866,104411,8
12870,4317,8
12871,132651,7
12873,93185,7
12874,108453,8
12890,130279,8
12895,95057,5
12898,31438,8
12908,89335,8
12911,21623,10
12914,92043,10
12917,13937,9
12917,33539,10
12917,38234,10
12917,69490,9
12917,74326,6
12917,76815,9
12917,82287,6
12917,82402,7
12917,86410,9
12917,93152,10
12917,103946,7
12917,114797,7
12917,116119,9
12917,116197,7
12917,121636,7
12917,122328,7
12917,127107,8
12917,139042,8
12917,157579,8
12917,158029,9
12917,165163,10
12917,165318,10
12917,168375,7
12917,175659,10
12917,180509,10
12917,190969,10
12923,87581,10
12926,43723,10
12926,99711,10
12927,15032,8
12928,132891,10
12930,94210,8
12930,131990,2
12930,141066,8
12945,1653,8
12945,10698,5
12945,12056,6
12945,15636,7
12945,32250,7
12945,89563,2
12945,91839,10
12945,106366,7
12945,106422,8
12945,106451,9
12945,106507,8
12945,155232,3
12951,63449,10
12951,98109,8
12951,104411,8
12951,108101,8
12951,109004,4
12951,157465,8
12956,215476,10
12957,138886,5
12963,141606,10
12964,42625,7
12964,60861,7
12965,93944,7
12965,132681,7
12965,242423,6
12966,38905,9
12971,15073,7
12971,133331,6
12972,180887,10
12973,157298,8
12975,108404,6
12977,87154,6
12980,66041,8
12981,264187,5
12981,264489,7
12981,266033,6
12981,266061,4
12982,3392,8
12982,5648,6
12982,7367,7
12982,7551,7
12982,7744,5
12982,7746,10
12982,7747,8
12982,7895,9
12982,8718,8
12982,9071,7
12982,10153,8
12982,11326,8
12982,18359,7
12982,24430,7
12982,32500,8
12982,35973,9
12982,36270,8
12982,44183,8
12982,44205,8
12982,48605,7
12982,60143,8
12982,62024,7
12982,62139,8
12982,63264,10
12982,63388,8
12982,63481,8
12982,63499,8
12982,64735,8
12982,65068,9
12982,65069,10
12982,65070,8
12982,65117,8
12982,65121,9
12982,65240,10
12982,65241,9
12982,65243,9
12982,65415,9
12982,65418,9
12982,65816,9
12982,66283,7
12982,66332,5
12982,66383,9
12982,66384,8
12982,66679,10
12982,66702,7
12982,66860,9
12982,67041,10
12982,67297,8
12982,67305,9
12982,67325,10
12982,67394,10
12982,67400,9
12982,68310,8
12982,69027,8
12982,71221,10
12982,72459,7
12982,74854,10
12982,77872,7
12982,81365,8
12982,81501,8
12982,81807,8
12982,82789,7
12982,86009,7
12982,86467,8
12982,87148,7
12982,92044,8
12982,92105,8
12982,95811,8
12982,96066,8
12982,96217,7
12982,96218,8
12982,96549,7
12982,96784,8
12982,96795,8
12982,97252,8
12982,98787,8
12982,99517,9
12982,99642,8
12982,99946,8
12982,99952,8
12982,103596,8
12982,104033,8
12982,104783,9
12982,106760,9
12982,106835,8
12982,107542,7
12982,108580,7
12982,116943,8
12982,117316,8
12982,118231,7
12982,118832,8
12982,119053,8
12982,119234,9
12982,119235,9
12982,119236,9
12982,119240,9
12982,121298,7
12982,121619,8
12982,121638,9
12982,121777,8
12982,121778,9
12982,122351,8
12982,122372,9
12982,131377,8
12982,133019,10
12982,136306,7
12982,138075,8
12982,138745,8
12982,139079,8
12982,140024,9
12982,140029,7
12982,140185,9
12982,141650,8
12982,142178,8
12982,143696,8
12982,144245,9
12982,144759,9
12982,145426,8
12982,145722,8
12982,145770,8
12982,147206,9
12982,148538,8
12982,159566,8
12982,168498,10
12982,173426,8
12982,173537,9
12982,173570,8
12982,176765,9
12982,179626,8
12982,181166,8
12982,183761,8
12982,183817,9
12982,195051,10
12982,196302,8
12982,202391,8
12982,217279,10
12982,217286,10
12982,217287,8
12982,235491,8
12982,237113,10
12982,238441,8
12982,240503,9
12982,244746,7
12982,246831,5
12982,250279,7
12982,263952,8
12982,264073,8
12982,264080,10
12982,264190,7
12982,264217,7
12982,264250,8
12982,264257,8
12982,264258,8
12982,264287,7
12982,264453,8
12982,264463,8
12982,264603,7
12982,264611,8
12982,264626,8
12982,264806,8
12982,265205,9
12982,265450,7
12982,265513,7
12982,265524,5
12982,265684,7
12982,265971,7
12982,265989,7
12982,266040,8
12982,266068,8
12982,266774,8
12982,266983,10
12982,267251,8
12982,267354,8
12982,267464,8
12982,267585,8
12982,267681,4
12982,267682,8
12982,267686,8
12982,268395,8
12982,268521,8
12982,268902,8
12982,268907,9
12982,268910,8
12982,269658,9
12982,270398,8
12982,270412,7
12982,270424,5
12982,270753,10
12982,270764,10
12982,270819,5
12982,270879,8
12988,84069,5
12988,84070,6
12988,84253,5
12988,84677,10
12990,10279,3
12990,44404,5
12990,45734,3
12990,69535,6
12990,81707,3
12990,81877,5
12990,82191,5
12990,86515,5
12990,90838,4
12990,92658,8
12990,97093,8
12990,121622,5
12990,138664,6
12990,148626,5
12990,158551,7
13001,119676,3
13001,176512,6
13012,262667,7
13012,262784,6
13026,104214,5
13026,158194,7
13026,158639,8
13032,253204,6
13032,256822,6
13032,258830,3
13032,260122,7
13032,260959,6
13032,261037,6
13032,261528,8
13034,229692,8
13039,260229,9
13048,93658,8
13051,81135,5
13051,88788,5
13051,92452,5
13051,147989,5
13051,150320,5
13051,227307,5
13060,70017,6
13060,71269,6
13060,78159,6
13060,81609,6
13060,81707,6
13060,98250,6
13065,69706,7
13066,135818,8
13071,132787,8
13080,10402,9
13080,39352,9
13080,46077,8
13080,89871,6
13080,90566,10
13080,90788,4
13080,107648,10
13080,141935,9
13080,162990,9
13080,165850,9
13080,167298,10
13080,173737,3
13080,182093,9
13080,182634,10
13080,183108,9
13080,202868,5
13082,10297,5
13082,10333,5
13082,12012,4
13082,12048,8
13082,43654,10
13082,63394,7
13082,81856,8
13082,84799,10
13082,84941,10
13082,88193,9
13082,99063,5
13082,99167,10
13082,103860,4
13082,106254,9
13082,108664,6
13082,151643,7
13082,184618,7
13082,184669,6
13082,201521,4
13087,102068,8
13088,216813,6
13093,5698,4
13093,23525,5
13093,44302,9
13093,62164,9
13093,65122,4
13093,139940,4
13093,141999,5
13093,144595,2
13093,156766,8
13093,163675,10
13093,168498,4
13093,181160,7
13093,215754,8
13093,226226,3
13093,230205,10
13093,234216,9
13093,235207,4
13093,251523,8
13093,251525,8
13093,263869,3
13093,268901,8
13094,43319,9
13094,102368,8
13094,108153,9
13094,119866,5
13094,130488,9
13094,200769,8
13094,212973,10
13104,81681,4
13104,91456,5
13104,121660,6
13104,133431,7
13109,30577,8
13109,125447,7
13113,44427,8
13113,66384,5
13113,200722,5
13121,93658,7
13126,18370,8
13126,20694,6
13126,39874,6
13126,45672,8
13126,91930,7
13126,92020,6
13126,93862,5
13126,106597,9
13126,106730,6
13126,108171,7
13126,129493,9
13126,134162,6
13126,149396,7
13126,238777,7
13126,263789,8
13127,218989,5
13133,87698,8
13137,14812,5
13137,103547,5
13137,165351,7
13140,106490,6
13140,235881,6
13141,46502,8
13141,194418,8
13141,195759,6
13146,34527,3
13149,61968,7
13150,101667,5
13154,30088,7
13155,43274,9
13156,93559,8
13164,8498,8
13164,78196,9
13164,152866,7
13164,175062,8
13164,182126,10
13164,195498,8
13164,217280,10
13166,18146,9
13168,7485,8
13172,83229,5
13173,30785,6
13173,37118,9
13173,70588,8
13173,87239,4
13173,95964,5
13173,104854,8
13173,133620,9
13173,141360,7
13173,199677,5
13178,248710,4
13181,162285,5
13191,130305,10
13207,61497,8
13207,114172,8
13215,260880,5
13215,261593,5
13217,267841,5
13220,37182,8
13220,64721,8
13221,4863,9
13221,71758,7
13221,74680,10
13221,166957,8
13221,175307,9
13221,182565,5
13221,203571,10
13221,203583,9
13221,216813,9
13222,76,8
13223,68397,5
13223,70377,8
13223,119058,5
13223,134444,8
13223,203805,7
13223,203815,8
13229,11356,10
13231,149100,8
13247,63552,5
13252,63223,8
13256,43612,7
13256,71074,9
13256,101329,7
13259,77229,7
13259,98319,7
13259,166030,8
13259,166309,4
13260,17748,7
13262,269556,8
13265,112873,10
13269,208216,5
13273,5550,5
13273,7015,10
13273,7485,9
13273,7659,9
13273,11539,8
13273,12240,9
13273,17238,6
13273,17885,8
13273,20588,9
13273,22008,9
13273,32360,8
13273,32690,8
13273,32898,9
13273,33210,7
13273,37362,7
13273,38655,9
13273,38742,8
13273,38745,8
13273,38756,5
13273,45306,7
13273,46076,6
13273,46219,6
13273,52725,6
13273,61290,9
13273,61294,10
13273,61519,8
13273,61681,8
13273,64487,8
13273,66196,9
13273,67669,5
13273,71072,7
13273,71074,10
13273,71075,5
13273,71081,9
13273,71113,5
13273,75886,8
13273,78540,5
13273,78638,8
13273,83233,9
13273,84195,9
13273,94210,9
13273,111396,5
13273,111650,5
13273,122650,9
13273,131205,8
13273,132469,8
13273,132547,9
13273,132829,8
13273,133620,8
13273,141549,8
13273,142178,8
13273,143537,8
13273,147101,9
13273,147596,6
13273,147686,9
13273,148235,9
13273,149053,8
13273,150971,8
13273,157008,8
13273,157579,7
13273,157952,7
13273,158614,5
13273,164138,10
13273,164638,8
13273,164642,8
13273,164647,9
13273,170473,8
13273,173708,9
13273,174193,8
13273,175022,7
13273,175040,8
13273,175085,7
13273,190961,9
13273,190963,9
13273,190964,9
13273,190965,8
13273,190966,9
13273,190981,8
13273,190987,7
13273,191330,8
13273,196408,8
13273,211588,4
13273,215941,8
13273,216059,7
13273,217216,8
13273,219211,8
13273,219413,5
13273,233355,9
13279,3809,9
13279,11541,6
13279,21420,6
13279,23555,8
13279,33395,4
13279,35122,8
13279,45663,7
13279,61294,9
13279,61496,9
13279,69426,7
13279,71033,5
13279,71081,10
13279,93019,10
13279,104370,2
13279,129608,2
13279,150881,10
13279,167716,10
13279,174065,9
13279,176358,7
13279,243955,8
13280,9062,8
13280,22947,10
13280,23799,7
13280,61893,8
13280,68201,7
13280,70180,9
13280,114895,8
13280,165159,7
13280,197875,7
13280,197877,9
13280,209865,7
13280,213364,8
13280,225218,7
13280,227226,8
13283,95410,7
13302,132816,7
13312,265516,5
13313,264309,5
13313,267793,9
13313,268543,8
13313,268622,6
13314,170390,9
13324,60453,7
13331,45829,5
13331,81839,7
13331,86686,2
13331,89716,5
13331,95550,7
13331,102566,5
13331,122116,7
13331,122176,5
13331,122182,4
13331,137358,6
13332,174950,8
13339,147085,9
13347,263984,8
13347,264391,9
13347,264526,6
13347,264609,8
13347,264637,7
13347,264685,8
13347,264719,7
13347,264728,8
13347,264793,9
13347,264804,8
13347,264805,10
13347,264815,9
13347,265141,8
13347,265146,9
13347,265247,8
13347,265295,9
13347,265377,9
13347,265504,10
13347,265632,8
13347,266002,8
13347,266112,9
13347,266624,8
13347,266736,7
13347,267402,10
13347,267416,10
13347,267513,9
13347,267647,8
13347,268098,8
13347,268261,9
13347,268647,8
13351,104823,8
13354,4863,8
13354,60177,2
13354,132576,7
13355,5396,10
13355,197696,10
13359,247063,4
13375,144833,7
13380,19665,4
